6.6961924733557865,V
6.788880568055722,V
6.788880568055722,V
-0.07331662815901462,V
0.014941954651961364,V
0.014941954651961364,V
-114.58826784898271,E
-0.08193,F
0.02025,F
0.08487,F
-0.06067,F
0.00382,F
0.05479,F
-0.17339,F
0.12204,F
0.12204,F
0.0462,F
0.02572,F
0.01717,F
0.0462,F
0.01717,F
0.02572,F
-0.16854,F
-0.09311,F
-0.09311,F
-0.05392,F
0.01608,F
-0.08809,F
0.02877,F
-0.08856,F
-0.10009,F
-0.07386,F
-0.03041,F
0.09774,F
0.04269,F
-0.01542,F
-0.01542,F
-0.05392,F
-0.08809,F
0.01608,F
-0.08193,F
0.08487,F
0.02025,F
0.02877,F
-0.10009,F
-0.08856,F
-0.06067,F
0.05479,F
0.00382,F
0.04652,F
-0.01593,F
-0.01593,F
-0.07386,F
0.09774,F
-0.03041,F
0.07394,F
-0.0769,F
-0.01815,F
0.05693,F
0.00979,F
0.06635,F
0.17979,F
0.01993,F
0.01993,F
-0.02981,F
0.00463,F
0.01735,F
-0.02981,F
0.01735,F
0.00463,F
0.16205,F
-0.09579,F
-0.09579,F
0.05908,F
-0.0879,F
0.01415,F
-0.01858,F
0.02166,F
0.00788,F
0.07366,F
0.08596,F
-0.02524,F
-0.08745,F
-0.0421,F
-0.0421,F
0.05908,F
0.01415,F
-0.0879,F
0.07394,F
-0.01815,F
-0.0769,F
-0.01858,F
0.00788,F
0.02166,F
0.05693,F
0.06635,F
0.00979,F
-0.04129,F
0.08749,F
0.08749,F
0.07366,F
-0.02524,F
0.08596,F
5.4704937766107555,V
5.382003090857877,V
5.4704937766107555,V
0.015315695611075016,V
-0.06868081876539978,V
0.015315695611075016,V
-115.23413763789046,E
0.08476,F
-0.04176,F
0.08476,F
0.09379,F
-0.07088,F
-0.02953,F
-0.04109,F
-0.08671,F
-0.04109,F
-0.02953,F
-0.07088,F
0.09379,F
0.01484,F
0.05597,F
-0.08363,F
0.08161,F
-0.08002,F
0.01931,F
0.06317,F
0.0538,F
0.00893,F
-0.09569,F
0.02805,F
-0.08527,F
-0.01469,F
0.04577,F
-0.01469,F
-0.02596,F
0.07159,F
0.08356,F
-0.01586,F
0.04201,F
-0.01586,F
0.08356,F
0.07159,F
-0.02596,F
-0.08443,F
-0.05145,F
0.01637,F
-0.0179,F
0.07116,F
-0.07389,F
0.05193,F
-0.05778,F
0.00215,F
0.00914,F
-0.0168,F
0.02203,F
-0.08363,F
0.05597,F
0.01484,F
-0.08527,F
0.02805,F
-0.09569,F
0.00893,F
0.0538,F
0.06317,F
0.01931,F
-0.08002,F
0.08161,F
0.01836,F
0.17369,F
0.01836,F
0.02441,F
0.04501,F
0.0157,F
-0.09126,F
0.15574,F
-0.09126,F
0.0157,F
0.04501,F
0.02441,F
0.01637,F
-0.05145,F
-0.08443,F
0.02203,F
-0.0168,F
0.00914,F
0.00215,F
-0.05778,F
0.05193,F
-0.07389,F
0.07116,F
-0.0179,F
0.11693,F
-0.16725,F
0.11693,F
0.00372,F
-0.02826,F
0.01725,F
-0.08878,F
-0.16228,F
-0.08878,F
0.01725,F
-0.02826,F
0.00372,F
4.2107040202537664,V
4.2107040202537664,V
4.214582622327321,V
0.0,V
-0.0,V
0.09547632107040466,V
-115.6973600349029,E
0.0,F
0.0,F
0.0,F
0.00622,F
0.00622,F
0.0,F
-0.00638,F
0.06335,F
-0.01259,F
0.06336,F
-0.00638,F
-0.01259,F
0.0,F
0.0,F
-0.0,F
-0.00293,F
-0.00293,F
-0.0,F
-0.00638,F
0.06335,F
0.0126,F
0.06335,F
-0.00638,F
0.0126,F
-0.0,F
-0.0,F
0.0,F
0.0824,F
-0.0824,F
0.0,F
0.07611,F
-0.0866,F
-0.12102,F
-0.06335,F
0.00639,F
-0.01259,F
0.0,F
-0.0,F
-0.0,F
-0.02196,F
0.02196,F
-0.0,F
0.07611,F
-0.0866,F
0.12103,F
-0.06335,F
0.00639,F
0.0126,F
-0.0,F
-0.0,F
0.0,F
-0.0824,F
0.0824,F
0.0,F
0.00639,F
-0.06335,F
-0.01259,F
-0.0866,F
0.07611,F
-0.12102,F
-0.0,F
0.0,F
-0.0,F
0.02196,F
-0.02196,F
-0.0,F
0.00639,F
-0.06335,F
0.0126,F
-0.0866,F
0.07611,F
0.12103,F
-0.0,F
-0.0,F
0.0,F
-0.00621,F
-0.00621,F
0.0,F
-0.07611,F
0.08659,F
-0.12102,F
0.08659,F
-0.07611,F
-0.12102,F
-0.0,F
-0.0,F
-0.0,F
0.00293,F
0.00293,F
-0.0,F
-0.07611,F
0.08659,F
0.12103,F
0.08659,F
-0.07611,F
0.12103,F
3.031654749119931,V
3.040992565383677,V
3.040992565383677,V
-0.0767316805670981,V
0.0,V
-0.0,V
-116.07564588700735,E
-0.11588,F
-0.08194,F
-0.07123,F
0.0,F
0.02196,F
0.02196,F
-0.0,F
0.0,F
-0.0,F
-0.01175,F
0.00664,F
0.06054,F
-0.11588,F
0.08194,F
0.07123,F
0.0,F
0.00248,F
-0.00248,F
0.0,F
-0.0,F
0.0,F
-0.11588,F
-0.07123,F
-0.08194,F
-0.01175,F
0.06054,F
0.00664,F
-0.0,F
-0.00248,F
0.00248,F
-0.0,F
-0.0,F
0.0,F
-0.01175,F
-0.00664,F
-0.06054,F
-0.01175,F
-0.06054,F
-0.00664,F
-0.0,F
-0.02196,F
-0.02196,F
0.0,F
-0.0,F
-0.0,F
-0.11588,F
0.07123,F
0.08194,F
0.11588,F
-0.08194,F
-0.07123,F
-0.0,F
-0.07715,F
-0.07715,F
-0.0,F
-0.0,F
-0.0,F
0.01175,F
0.00664,F
0.06054,F
0.11588,F
0.08194,F
0.07123,F
0.0,F
-0.00458,F
0.00458,F
0.0,F
-0.0,F
0.0,F
0.11588,F
-0.07123,F
-0.08194,F
0.01175,F
0.06054,F
0.00664,F
0.0,F
0.00458,F
-0.00458,F
-0.0,F
-0.0,F
0.0,F
0.01175,F
-0.00664,F
-0.06054,F
0.01175,F
-0.06054,F
-0.00664,F
0.0,F
0.07715,F
0.07715,F
0.0,F
-0.0,F
0.0,F
0.11588,F
0.07123,F
0.08194,F
1.9323394828136078,V
1.9323405390046218,V
1.8267816405020285,V
-0.0,V
-0.0,V
-0.07191287756367194,V
-116.37152916703867,E
0.07967,F
0.10783,F
0.17058,F
-0.10784,F
-0.07968,F
0.17058,F
-0.0238,F
0.0238,F
-0.0,F
-0.02951,F
0.0295,F
-0.0,F
0.07967,F
0.10783,F
-0.17058,F
-0.10784,F
-0.07968,F
-0.17058,F
0.08047,F
-0.08047,F
0.0,F
-5.0e-5,F
5.0e-5,F
0.0,F
-0.00874,F
-0.07909,F
0.06557,F
0.0807,F
0.05408,F
-0.02486,F
-0.10639,F
-0.09106,F
-0.0,F
0.07496,F
0.05658,F
-0.0,F
-0.00874,F
-0.07909,F
-0.06557,F
0.0807,F
0.05408,F
0.02486,F
0.07473,F
0.08193,F
0.0,F
-0.0192,F
-0.02582,F
0.0,F
-0.05407,F
-0.08071,F
-0.02486,F
0.0791,F
0.00874,F
0.06557,F
0.09106,F
0.10639,F
-0.0,F
-0.05658,F
-0.07496,F
-0.0,F
-0.05407,F
-0.08071,F
0.02486,F
0.0791,F
0.00874,F
-0.06557,F
-0.08192,F
-0.07473,F
0.0,F
0.02582,F
0.0192,F
0.0,F
0.0154,F
0.0839,F
-0.10657,F
-0.0839,F
-0.0154,F
-0.10657,F
0.09611,F
-0.09611,F
-0.0,F
-0.08298,F
0.08298,F
-0.0,F
0.0154,F
0.0839,F
0.10657,F
-0.0839,F
-0.0154,F
0.10657,F
-0.08503,F
0.08504,F
0.0,F
0.04166,F
-0.04166,F
0.0,F
0.8734662217471985,V
0.8734662217471985,V
0.8866320522620238,V
-0.0,V
-0.0,V
0.0,V
-116.47896613168295,E
-0.10031,F
0.0,F
0.06233,F
0.0,F
0.14049,F
-0.04141,F
0.0,F
0.0,F
0.0,F
-0.02864,F
-0.02864,F
0.0,F
-0.10031,F
-0.0,F
-0.06233,F
0.0,F
0.14049,F
0.0414,F
0.0,F
0.0,F
-0.0,F
0.07605,F
0.07606,F
0.0,F
0.14049,F
-0.0,F
-0.04141,F
0.0,F
-0.14049,F
-0.04141,F
0.0,F
-0.0,F
0.0,F
-0.02864,F
0.02864,F
0.0,F
0.14049,F
-0.0,F
0.0414,F
0.0,F
-0.14049,F
0.0414,F
0.0,F
-0.0,F
-0.0,F
0.07605,F
-0.07605,F
0.0,F
0.10031,F
-0.0,F
0.06233,F
-0.0,F
-0.10031,F
0.06233,F
-0.0,F
0.0,F
0.0,F
0.02864,F
-0.02864,F
0.0,F
0.10031,F
0.0,F
-0.06233,F
0.0,F
-0.10031,F
-0.06233,F
-0.0,F
0.0,F
-0.0,F
-0.07606,F
0.07606,F
-0.0,F
-0.14049,F
-0.0,F
-0.04141,F
0.0,F
0.10031,F
0.06233,F
-0.0,F
-0.0,F
0.0,F
0.02864,F
0.02864,F
0.0,F
-0.14049,F
-0.0,F
0.0414,F
-0.0,F
0.10031,F
-0.06233,F
-0.0,F
-0.0,F
-0.0,F
-0.07606,F
-0.07605,F
0.0,F
-0.03441211793686612,V
-0.07561047566834632,V
-0.16229969552097545,V
-0.0,V
0.0,V
-0.037995899643046414,V
-116.53929465968565,E
-0.01637,F
0.0393,F
-0.10136,F
0.00629,F
0.07309,F
0.07761,F
0.08928,F
0.02874,F
-0.0,F
0.0557,F
0.07556,F
0.0,F
-0.01637,F
0.0393,F
0.10136,F
0.00629,F
0.07309,F
-0.07761,F
-0.06997,F
0.02432,F
0.0,F
-0.05044,F
-0.03598,F
-0.0,F
0.04226,F
-0.04256,F
-0.02016,F
0.01073,F
-0.05213,F
0.05426,F
0.00686,F
0.08075,F
-0.0,F
0.07199,F
-0.08291,F
0.0,F
0.04226,F
-0.04256,F
0.02016,F
0.01073,F
-0.05213,F
-0.05426,F
-0.06422,F
-0.04239,F
-0.0,F
-0.02206,F
0.01881,F
0.0,F
0.01789,F
0.01546,F
0.04759,F
0.01903,F
-0.01204,F
-0.02435,F
-0.08578,F
0.05567,F
0.0,F
0.03047,F
-0.03644,F
-0.0,F
0.01789,F
0.01546,F
-0.04759,F
0.01903,F
-0.01204,F
0.02435,F
0.06932,F
0.02931,F
-0.0,F
0.0159,F
-0.01145,F
-0.0,F
-0.07627,F
-0.03945,F
0.15323,F
-0.00491,F
0.01833,F
-0.02613,F
-0.07189,F
-0.04509,F
0.0,F
-0.07033,F
-0.0525,F
-0.0,F
-0.07627,F
-0.03945,F
-0.15323,F
-0.00491,F
0.01833,F
0.02613,F
0.08355,F
-0.02706,F
-0.0,F
0.01432,F
0.02067,F
-0.0,F
-1.0301909252534833,V
-1.0301914868101818,V
-1.0301914868101818,V
-0.03757656647372148,V
0.03757656647372148,V
-0.03757656647372148,V
-116.49867805726612,E
-0.04441,F
-0.04441,F
-0.0,F
-0.0,F
-0.0,F
-0.0,F
-0.08094,F
-0.028,F
-0.06069,F
0.05608,F
-0.0,F
-0.05609,F
-0.02441,F
-0.02441,F
0.0,F
0.0828,F
0.0828,F
0.0,F
-0.0,F
0.05608,F
0.05608,F
-0.028,F
-0.08094,F
0.06069,F
0.06069,F
0.028,F
0.08094,F
-0.08281,F
0.0,F
0.0828,F
-0.0,F
0.04441,F
0.0444,F
0.05901,F
0.0,F
-0.05901,F
0.05215,F
0.01508,F
-0.06562,F
-0.0,F
-0.0816,F
-0.0816,F
0.08093,F
-0.06069,F
-0.028,F
-0.01507,F
0.06562,F
0.05215,F
0.028,F
0.06069,F
-0.08094,F
0.0,F
-0.08281,F
-0.0828,F
0.06562,F
-0.01507,F
-0.05215,F
-0.06069,F
0.08093,F
0.028,F
0.01508,F
0.05215,F
0.06562,F
-0.0816,F
-0.0,F
0.08161,F
0.0,F
0.05901,F
0.05901,F
0.04441,F
-0.0,F
-0.04441,F
-0.05608,F
-0.05608,F
-0.0,F
0.0816,F
0.0816,F
-0.0,F
0.0,F
0.02442,F
0.02441,F
-0.05214,F
-0.06562,F
0.01507,F
-0.05901,F
-0.05901,F
0.0,F
0.0,F
-0.0,F
0.0,F
-0.06562,F
-0.05214,F
-0.01507,F
0.02442,F
0.0,F
-0.02441,F
-1.9159569385582829,V
-1.8835304971328888,V
-1.788093994529187,V
-0.01701573058592818,V
0.0,V
0.0,V
-116.3375490658162,E
0.1012,F
0.03481,F
-0.01794,F
0.0,F
-0.03476,F
-0.04887,F
0.0,F
0.0214,F
-0.07,F
-0.06759,F
0.06374,F
0.00433,F
-0.04436,F
0.01443,F
0.01664,F
0.0,F
-0.01261,F
0.01983,F
0.0,F
0.02974,F
0.06878,F
0.02851,F
-0.01279,F
0.01776,F
0.0267,F
-0.0371,F
0.038,F
0.0,F
0.01808,F
-0.02098,F
0.0,F
-0.0372,F
-0.0658,F
-0.04763,F
-0.04783,F
0.0091,F
-0.14196,F
-0.03427,F
-0.06742,F
0.0,F
0.02148,F
0.01432,F
0.0,F
-0.02599,F
0.0836,F
0.02804,F
0.01891,F
-0.00193,F
-0.10121,F
0.03481,F
-0.01794,F
-0.0,F
0.06894,F
0.04788,F
-0.0,F
0.02226,F
0.08578,F
0.06759,F
0.06374,F
0.00433,F
0.04436,F
0.01443,F
0.01664,F
-0.0,F
-0.03768,F
0.0276,F
-0.0,F
0.05113,F
-0.08098,F
-0.02851,F
-0.01279,F
0.01776,F
-0.0267,F
-0.0371,F
0.038,F
-0.0,F
-0.07617,F
0.06572,F
0.0,F
0.07902,F
0.01022,F
0.04762,F
-0.04783,F
0.0091,F
0.14196,F
-0.03427,F
-0.06742,F
-0.0,F
-0.04597,F
-0.06625,F
-0.0,F
-0.04146,F
-0.06793,F
-0.02804,F
0.01891,F
-0.00193,F
-2.6710856376729644,V
-2.8041506998819288,V
-2.6710856376729644,V
0.014507631724766356,V
0.03293814109906655,V
0.014507631724766356,V
-116.1069415687047,E
0.0454,F
0.01023,F
0.02713,F
-0.03571,F
-0.065,F
0.03184,F
-0.07252,F
0.04535,F
-0.02983,F
0.06993,F
-0.08454,F
-0.01926,F
0.04046,F
0.01719,F
-0.02405,F
0.03622,F
0.0,F
-0.03622,F
-0.03286,F
0.01366,F
0.02664,F
-0.01997,F
0.0,F
0.01997,F
-0.01015,F
-0.01664,F
-0.03778,F
0.02733,F
0.06802,F
0.10723,F
0.12171,F
0.04917,F
0.05872,F
0.04948,F
0.06857,F
-0.01896,F
-0.02664,F
-0.01366,F
0.03286,F
0.12546,F
0.0,F
-0.12546,F
0.02405,F
-0.01719,F
-0.04046,F
-0.02598,F
0.0,F
0.02598,F
-0.05824,F
-0.06473,F
0.12743,F
0.04147,F
-0.0,F
-0.04147,F
-0.01687,F
-0.04948,F
-0.01047,F
-0.0603,F
-0.0,F
0.0603,F
-0.05872,F
-0.04917,F
-0.12171,F
-0.03184,F
0.065,F
0.03571,F
0.03778,F
0.01664,F
0.01015,F
0.01926,F
0.08454,F
-0.06993,F
0.01047,F
0.04948,F
0.01687,F
-0.0152,F
0.0,F
0.0152,F
-0.12743,F
0.06473,F
0.05824,F
0.02898,F
0.0,F
-0.02898,F
0.02983,F
-0.04535,F
0.07252,F
-0.10723,F
-0.06802,F
-0.02733,F
-0.02713,F
-0.01023,F
-0.0454,F
0.01896,F
-0.06857,F
-0.04948,F
5.311972314106951,V
5.1682503539775295,V
4.56586243567356,V
0.3013543228178488,V
-0.17223327232633182,V
0.17919655916881916,V
-109.48955784375566,E
0.83801,F
0.36572,F
-0.00873,F
0.38473,F
-0.23642,F
1.08094,F
-0.57236,F
-0.78208,F
0.10752,F
-0.24186,F
-0.41001,F
-0.15451,F
0.55699,F
-0.78165,F
0.21082,F
-6.07788,F
-0.71767,F
0.14203,F
-0.13051,F
-1.6021,F
0.29187,F
-1.67025,F
0.98055,F
-0.78012,F
-2.64192,F
-2.47933,F
-1.00089,F
1.31793,F
3.69141,F
-0.49374,F
2.21824,F
-1.29357,F
0.27337,F
-1.58116,F
2.3378,F
0.87049,F
-1.60327,F
-0.14919,F
1.45277,F
0.01241,F
1.72234,F
-1.45812,F
0.27263,F
-1.36161,F
0.66979,F
1.16539,F
1.10702,F
-0.95109,F
-2.66566,F
1.18122,F
1.65417,F
0.31186,F
1.24375,F
0.98319,F
-0.32506,F
-0.06793,F
-0.18675,F
1.4369,F
-1.06998,F
-4.31382,F
1.37217,F
-3.37762,F
-1.25283,F
0.8463,F
0.67741,F
-0.12266,F
1.7611,F
0.15292,F
-1.37523,F
1.52586,F
0.93447,F
2.90716,F
1.58473,F
-1.16333,F
-0.79379,F
0.28314,F
-1.8698,F
1.23564,F
0.6292,F
-0.56949,F
0.05022,F
-0.70041,F
0.94363,F
0.01324,F
2.53097,F
5.33451,F
1.45737,F
1.3548,F
-0.29019,F
-0.53862,F
-1.17353,F
-1.2395,F
-0.65878,F
-1.01946,F
-1.21128,F
0.68907,F
-0.9188912368044743,V
-0.2654115166045589,V
-0.8707899864257634,V
-0.09092091259622317,V
0.309527852558713,V
-0.12136421738391791,V
-112.3906973342193,E
0.08422,F
0.42227,F
-0.8239,F
1.31955,F
-0.98153,F
0.52942,F
0.14456,F
0.2776,F
-0.04896,F
0.18347,F
0.42477,F
-0.53701,F
-0.64964,F
-0.78169,F
0.64404,F
0.70728,F
-0.2445,F
-0.12291,F
-0.05114,F
-0.34864,F
0.00919,F
-0.58109,F
-0.09772,F
-0.40746,F
-1.3145,F
0.7217,F
0.25898,F
0.44146,F
0.33349,F
-0.0983,F
0.35479,F
-0.66059,F
0.49531,F
0.72457,F
0.32514,F
-0.22718,F
-0.63329,F
0.30483,F
0.28665,F
-0.01913,F
-0.78691,F
-0.19434,F
0.44606,F
-0.1343,F
0.08806,F
-0.08743,F
-0.12061,F
-0.57669,F
-0.84668,F
-0.31365,F
-1.52953,F
0.51767,F
-0.30303,F
-1.13806,F
0.75598,F
-0.16817,F
0.38147,F
-0.89413,F
0.90414,F
1.07388,F
-0.77502,F
0.0382,F
-0.35285,F
0.52965,F
0.14768,F
0.53686,F
1.2709,F
0.67699,F
0.5686,F
0.56381,F
0.98681,F
-0.08872,F
-0.05663,F
0.13159,F
-0.35109,F
-0.27813,F
-0.22634,F
-0.12457,F
0.12278,F
-0.28327,F
0.47855,F
-0.47645,F
-0.39176,F
0.28725,F
-0.00094,F
0.10497,F
-0.47316,F
-0.38768,F
-0.0079,F
1.33502,F
-0.61933,F
0.39836,F
-0.07718,F
-0.49554,F
-0.34794,F
0.19861,F
2.4196641299647084,V
2.680032868707354,V
2.2827449681922034,V
0.1633660030288535,V
0.1398536765163992,V
0.02454886413285765,V
-114.1379340543251,E
0.47788,F
0.41519,F
1.44235,F
0.00632,F
-0.46934,F
-0.55008,F
-0.48078,F
-0.06121,F
1.627,F
-0.59989,F
-0.07368,F
-0.56486,F
-0.7327,F
-0.84266,F
-0.39241,F
-0.0237,F
-0.1484,F
0.03994,F
0.10702,F
0.26431,F
0.25133,F
0.42726,F
0.09792,F
0.44929,F
0.00428,F
0.4963,F
0.24142,F
-0.54392,F
-0.77295,F
-0.48397,F
-0.09942,F
0.05309,F
-0.37053,F
0.03856,F
-0.32808,F
-0.12686,F
-0.17364,F
0.46069,F
0.17894,F
-0.06658,F
0.73196,F
-1.07357,F
-1.32479,F
-0.14368,F
0.58463,F
0.65259,F
-0.07413,F
-0.19268,F
-0.08108,F
0.51986,F
-0.04795,F
-0.26531,F
-0.50422,F
-0.55483,F
0.43681,F
0.09758,F
-0.22469,F
0.23535,F
0.77264,F
-0.92666,F
-0.87574,F
-0.82023,F
0.15959,F
0.25325,F
-0.06544,F
-0.52081,F
-0.28304,F
0.48733,F
-0.7743,F
0.11849,F
-0.77392,F
0.98116,F
1.18468,F
0.41074,F
0.30508,F
0.26052,F
-0.36361,F
1.52391,F
-0.35075,F
0.58739,F
-0.15655,F
-0.3133,F
-0.20431,F
-0.31312,F
1.20259,F
0.79403,F
-1.12837,F
0.54195,F
-0.64083,F
-0.10399,F
-0.51757,F
-0.52905,F
0.18338,F
0.78462,F
0.62669,F
0.5382,F
7.4496812737045035,V
5.094663835805563,V
6.433602096931173,V
0.016982438113016134,V
-2.815743901947949,V
0.4675073983827808,V
-108.60472173887483,E
-0.3455,F
-0.57423,F
0.78953,F
-0.09749,F
1.03112,F
1.52731,F
-0.47673,F
0.14921,F
0.31655,F
0.81979,F
1.02706,F
-0.33958,F
0.35368,F
-0.12028,F
0.624,F
-0.47239,F
-0.42027,F
0.08611,F
-0.8352,F
-0.22727,F
-0.8007,F
-0.31165,F
0.61016,F
-1.05467,F
0.37116,F
-0.42242,F
-0.61275,F
0.5416,F
-0.13603,F
0.71801,F
-0.14136,F
-0.84041,F
-0.82672,F
0.49283,F
0.48679,F
0.33056,F
1.35488,F
1.36209,F
0.64297,F
-0.01745,F
0.05636,F
0.03727,F
-1.1912,F
0.01308,F
0.72782,F
-0.70019,F
0.06472,F
-0.89622,F
0.27841,F
-0.90867,F
-0.01945,F
15.30907,F
0.72812,F
-15.42525,F
-0.90113,F
-2.31541,F
0.36815,F
-15.81198,F
0.39599,F
14.39994,F
-0.70553,F
0.40131,F
0.40311,F
-0.7605,F
-0.35491,F
0.49,F
1.49709,F
-0.47249,F
0.34541,F
0.79791,F
0.70799,F
-0.93297,F
-0.10622,F
0.73554,F
0.56206,F
-0.28,F
0.97873,F
-0.84028,F
-0.63481,F
-0.38637,F
1.34683,F
0.61126,F
0.37748,F
-0.61275,F
0.39161,F
-0.4287,F
-0.73187,F
1.48856,F
0.57816,F
-0.29763,F
-0.3538,F
-0.67033,F
0.12893,F
-0.16472,F
-1.42614,F
-0.45374,F
3.092275607852353,V
2.4327534647610403,V
2.4031373223875194,V
-0.09329025043428589,V
-0.3951613471732583,V
0.10006606976830207,V
-113.49298589867331,E
-0.44513,F
-0.8019,F
-1.05281,F
-0.37917,F
0.35346,F
-0.10148,F
-0.72375,F
0.06478,F
0.09801,F
0.66483,F
-0.03085,F
0.60195,F
-0.00766,F
0.31675,F
-0.11246,F
0.31125,F
0.18228,F
-1.23987,F
-1.28353,F
-1.71169,F
1.1264,F
-0.60544,F
-0.05534,F
1.00112,F
